inn;year;okved1;region;title;of;ta_fix;ta_nonfix;ta;tp_cap;debt_long;tp_long;debt_short;tp_short;tp;sales;profit_operational;exp_interest;profit_before_tax;cash_oper_inflow;cash_oper_inflow_sales;paid_to_supplier;paid_to_worker;cash_interest;cash_investment_of;sales_prev;of_prev
6230054971;2013;25;62;Завод Лоджикруф;61.7;62.6;251.0;313.6;98.2;0.0;0.4;169.1;215.0;313.6;2802.0;150.9;22.8;127.4;3102.3;2851.4;2551.6;73.7;24.6;30.4;2858.3;84.1
6234035000;2013;50;62;Германия Авто;4.9;4.9;167.5;172.5;46.4;40.0;40.0;68.7;86.1;172.5;1181.2;15.0;17.4;23.6;1145.3;1094.0;1011.0;11.4;17.7;0.0;1269.1;3.6
6670129804;2013;51;66;Свердловская энергогазовая компания;23.4;25.0;348.4;373.4;18.5;0.0;0.0;106.8;354.9;373.4;4258.3;2.4;3.1;4.6;4261.9;4232.0;4110.3;100.4;3.0;0.2;3860.0;26.0
6659146348;2013;51;66;Бест-Продукты питания;6.9;11.3;1925.9;1937.2;81.7;997.6;997.6;736.1;858.0;1937.2;3838.9;92.8;183.0;-69.1;8138.5;8138.5;8026.4;1.6;190.2;0.0;4160.4;0.4
6658238860;2013;1;66;"Свинокомплекс ""Уральский""";5298.7;5833.4;2714.3;8547.7;2147.8;4494.8;4494.8;851.6;1905.1;8547.7;2646.4;382.7;406.2;440.8;2537.7;1962.7;1956.5;161.7;358.7;218.7;2061.7;3695.4
7721559817;2013;15;77;АМИЛКО;1066.8;1123.0;871.2;1994.3;330.7;852.8;870.5;628.4;793.0;1994.3;2360.8;327.8;112.5;169.0;2676.0;2653.7;2200.0;102.4;112.5;184.1;1916.9;817.6
7743602784;2013;45;77;СПЕКТР-ГРУПП;36.4;54.7;669.3;724.0;43.1;170.0;308.0;0.0;372.8;724.0;1037.4;43.2;16.6;20.4;0.0;0.0;0.0;0.0;0.0;0.0;651.3;16.1
7705741770;2013;51;77;Вторчермет НЛМК;80.6;1780.7;3277.7;5058.4;1300.5;0.1;9.7;2356.0;3748.2;5058.4;34429.9;283.7;321.3;811.8;35379.0;34703.4;36311.1;108.1;294.5;102.1;31964.4;93.3
6211006517;2013;72;62;Айсберг;0.0;0.0;0.2;0.2;0.2;0.0;0.0;0.0;0.0;0.2;2897.8;194.1;0.0;194.1;0.0;0.0;0.0;0.0;0.0;0.0;591.3;0.0
6230058782;2013;51;62;Регион-нефтепродукт;12.2;12.2;60.6;72.8;17.0;0.0;0.0;36.8;55.8;72.8;1011.4;4.4;3.0;1.9;0.0;0.0;0.0;0.0;0.0;0.0;982.3;11.0
6453090187;2013;15;64;Комбинат детского питания;44.0;44.1;676.9;721.0;7.1;0.0;0.0;329.3;713.9;721.0;1439.6;-3.1;19.3;5.5;1330.3;1323.1;1263.3;36.4;19.3;0.0;1118.1;28.1
6439064548;2013;51;64;Волгамет;220.6;220.7;670.0;890.6;46.8;103.9;238.4;463.3;605.5;890.6;1338.5;76.9;62.5;16.7;1072.9;976.3;912.2;13.9;48.1;0.0;1327.5;199.2
6449043071;2013;28;64;Бош Пауэр Тулз;285.1;291.2;1126.6;1417.8;823.4;0.0;1.7;248.9;592.7;1417.8;2666.2;413.8;20.7;295.6;2854.3;2731.9;2063.5;157.4;36.9;42.8;2373.7;339.9
6450925208;2013;51;64;МолАгроТорг;0.1;0.1;185.4;185.5;2.2;0.0;0.0;0.0;183.3;185.5;1046.3;94.8;0.0;1.7;0.0;0.0;0.0;0.0;0.0;0.0;775.9;0.1
6450925977;2013;40;64;Межрегиональная распределительная сетевая компания Волги;56900.4;57442.2;7876.7;65318.9;42659.2;13900.0;17041.7;18.8;5618.0;65318.9;49180.1;1023.5;676.9;283.4;48722.0;48038.9;32382.0;7939.6;672.1;8301.9;45763.6;53112.8
5614026923;2013;37;56;ОРЕНБУРГСКИЙ ВТОРЧЕРМЕТ;2.4;3.8;140.4;144.2;45.1;0.0;0.1;0.0;99.0;144.2;2183.8;20.9;0.0;21.0;2237.2;2237.0;2088.7;80.9;0.0;0.3;1127.3;3.3
5646013035;2013;51;56;ПромСнабПоставка;3.4;18.5;884.3;902.7;104.2;40.4;40.4;552.3;758.1;902.7;9890.6;158.1;63.2;67.7;0.0;0.0;0.0;0.0;0.0;0.0;9086.7;3.2
5402468616;2013;15;54;КДВ Новосибирск;571.5;701.1;108.9;809.9;483.9;0.0;12.1;36.6;313.8;809.9;1555.1;99.6;0.0;66.3;937.9;903.5;334.9;285.0;0.0;136.0;1331.9;532.1
5404293418;2013;51;54;МСВ-Новосибирск;12.7;12.8;405.6;418.4;166.1;158.1;158.8;0.5;93.5;418.4;1945.2;65.9;21.4;60.4;2964.9;1905.7;1844.6;10.3;0.0;0.0;1637.9;15.5
7727587313;2013;45;77;СИБСТРОЙИНВЕСТ;6069.3;6526.7;578.7;7105.4;212.2;6298.0;6658.3;0.0;234.9;7105.4;1196.0;775.4;412.9;-584.2;9344.2;0.0;275.9;6.5;0.0;3.6;1037.8;6225.1
7702616611;2013;29;77;Стройдормаш;60.7;64.2;1208.7;1272.9;691.3;0.0;12.5;312.8;569.1;1272.9;2158.6;265.9;33.7;229.1;2215.4;769.8;1796.6;212.8;31.3;8.7;2388.3;64.9
6612020660;2013;27;66;Каменская Катанка;725.3;768.8;1018.3;1787.1;39.1;781.8;782.0;160.6;966.0;1787.1;5566.7;202.9;159.7;20.5;4624.9;4624.9;3961.3;77.2;165.8;66.7;3976.7;699.6
6674195413;2013;74;66;Академия коммунального хозяйства;0.0;0.0;0.9;0.9;-0.2;0.0;0.0;0.0;1.1;0.9;2508.5;-539.7;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0
6658243211;2013;51;66;Страйк;0.0;0.0;286.1;286.1;20.0;0.0;0.0;0.0;266.1;286.1;1107.5;7.3;0.0;1.6;1261.5;1068.7;1229.6;17.8;0.0;0.0;1105.6;0.0
2463083872;2013;51;24;КФ Групп;2.2;2.2;942.8;945.0;114.7;0.0;0.0;0.0;830.3;945.0;1703.0;73.5;0.0;72.9;2146.8;2139.0;1988.7;15.7;0.0;0.0;1340.3;1.4
6148557002;2013;27;61;Исаевский машиностроительный завод;327.7;553.8;3686.2;4239.9;279.0;0.0;0.0;200.4;3960.9;4239.9;3557.9;53.3;21.3;25.0;1179.5;1127.9;1161.2;31.9;21.3;23.2;2927.5;282.5
6166059031;2013;51;61;Бизон Юг;125.9;266.7;574.5;841.2;310.2;281.5;281.6;0.0;249.4;841.2;1319.4;50.1;37.3;4.2;1429.9;687.9;1250.4;40.4;35.1;0.3;1233.1;118.6
6166059754;2013;51;61;Равенол Руссланд;28.2;28.8;367.1;395.9;314.7;43.8;43.8;0.0;37.5;395.9;1169.9;12.0;7.5;2.4;2189.4;1402.1;1210.3;88.5;7.5;0.0;1126.2;15.6
6167089670;2013;51;61;"Торгово-промышленная компания ""ДМ Текстиль Менеджмент""";3.2;78.3;587.3;665.6;192.9;285.7;285.8;60.0;186.9;665.6;1293.7;201.4;34.5;87.1;1657.8;1241.6;1296.7;107.7;0.0;0.0;1174.0;2.6
6166059634;2013;45;61;Росжилстрой;1.7;11.3;931.0;942.3;33.8;0.0;0.0;0.0;908.4;942.3;1284.8;31.7;0.0;31.7;928.2;859.8;768.4;9.3;0.0;0.0;770.7;2.2
6168013949;2013;51;61;Восход;6.5;6.5;482.7;489.2;29.8;0.0;0.0;255.1;459.4;489.2;1195.2;13.5;12.4;7.6;1334.8;1328.2;1403.8;17.0;12.7;0.0;891.0;3.3
6167089744;2013;51;61;Север;0.1;0.1;87.9;88.0;3.2;0.0;0.0;0.0;84.9;88.0;2125.1;1.7;0.7;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2443.3;0.0
6165137456;2013;51;61;ЮжнаяТопливнаяКомпания;18.8;19.6;902.7;922.3;478.9;0.0;0.0;0.0;443.4;922.3;3346.5;213.8;0.0;218.0;3607.4;3540.1;3282.4;23.6;0.0;1.0;3862.0;19.1
5507085811;2013;15;55;РУСКОМ;36.1;104.8;162.1;266.9;43.9;217.0;217.0;0.7;6.0;266.9;1148.7;-44.5;11.9;-73.4;1305.1;1296.1;1146.9;31.5;10.7;2.3;1942.7;41.6
5506068732;2013;51;55;Север;4.2;4.2;116.7;120.9;51.4;0.0;0.0;9.9;69.4;120.9;1036.5;18.1;1.7;16.2;1002.5;1002.5;982.4;0.8;1.7;0.0;1044.7;4.7
5505043485;2013;52;55;ХОЛЛИФУД;231.7;239.2;272.1;511.4;2.9;0.0;0.0;217.6;508.5;511.4;3065.6;-31.0;5.3;-2.0;3039.1;3006.1;2856.7;78.0;4.9;181.0;1845.5;58.3
6639015160;2013;51;66;"Компания ""Лига 7""";0.0;0.0;464.9;464.9;70.0;57.0;57.0;3.9;337.9;464.9;1162.8;-6.0;6.6;19.3;1198.0;1064.0;1036.2;7.7;7.9;0.0;613.7;0.0
5904153874;2013;51;59;Полимер;0.0;0.0;1631.0;1631.0;594.6;0.0;0.0;0.0;1036.4;1631.0;1311.5;65.9;0.0;75.1;1797.4;1796.0;1505.5;3.0;0.0;0.0;1407.0;0.0
5904153850;2013;51;59;Уралпластик;514.6;564.6;884.9;1449.4;658.0;0.0;0.0;0.0;791.5;1449.4;1014.1;-39.4;15.3;-45.0;2076.6;2043.5;2135.3;1.8;0.0;0.0;3224.8;727.5
5908035470;2013;51;59;Годовалов;0.0;0.0;2029.5;2029.5;252.3;0.0;0.0;177.0;1777.2;2029.5;9939.7;-162.4;0.0;152.3;10399.4;10292.6;9630.2;110.8;0.0;0.0;6779.6;0.0
5902838174;2013;65;59;Строй-Контраст;0.1;333.4;3044.5;3377.9;150.8;0.0;0.0;3000.0;3227.2;3377.9;3208.1;49.9;365.8;-29.4;2701.5;1255.9;926.0;0.3;0.0;0.2;3095.3;14.7
7725585617;2013;26;77;Омский стекольный завод;3344.6;3432.5;1282.1;4714.5;1.2;3589.0;3681.4;1007.4;1032.0;4714.5;1288.8;9.4;293.4;3.9;1492.3;1429.1;1270.5;112.5;292.0;37.7;1187.4;3681.3
7730556080;2013;51;77;ЛЕВЕЛ;23.6;23.6;1666.5;1690.1;0.3;1443.6;1443.6;110.0;246.2;1690.1;1341.6;15.4;130.3;0.4;1669.8;1669.8;1303.1;27.7;130.3;0.4;889.6;29.8
2204028752;2013;51;22;Пивной двор;0.3;0.3;382.4;382.7;117.5;0.0;0.0;167.7;265.2;382.7;2125.2;78.5;29.3;46.1;2526.9;2438.9;2350.6;4.2;0.0;0.0;3050.9;0.2
5406372785;2013;52;54;НОВОСИБИРСКАЯ АПТЕЧНАЯ СЕТЬ;118.1;118.2;337.5;455.7;413.7;0.0;0.0;0.0;42.0;455.7;2707.6;83.6;0.0;83.9;2707.2;2703.5;2205.6;306.3;0.0;1.2;2674.1;123.0
5407025576;2013;40;54;Новосибирскэнергосбыт;1412.5;1494.4;3695.5;5190.0;917.8;270.0;289.9;672.7;3982.2;5190.0;24621.2;527.4;81.8;356.6;25014.0;24456.2;22960.8;720.5;86.2;53.9;22391.5;1420.8
5401278531;2013;51;54;Мясотрейдинг;1.1;2.5;1466.9;1469.5;520.6;109.9;114.2;653.9;834.7;1469.5;8065.3;88.3;71.0;26.1;8603.1;8602.8;8667.0;24.4;63.0;0.0;8665.4;0.8
5401281005;2013;15;54;Фабрика Кухня;61.0;64.8;458.1;522.8;108.7;0.0;0.0;55.0;414.2;522.8;1877.5;131.5;6.2;84.2;1978.7;1968.4;1413.1;258.8;0.0;63.6;1501.7;41.6
6604017625;2013;51;66;"Торговая компания ""Брозэкс""";240.1;333.4;1608.6;1941.9;223.0;451.9;452.7;462.9;1266.3;1941.9;3340.5;113.8;74.8;62.8;3291.6;3208.5;3094.6;72.6;74.4;112.3;3182.9;119.3
6670150764;2013;51;66;ЭнергоТерритория;32.9;96.4;3026.9;3123.3;104.1;171.2;286.1;1001.0;2733.0;3123.3;2914.5;250.2;99.4;78.2;2733.9;2606.2;2456.7;346.1;101.0;14.8;2028.4;33.4
1831122433;2013;51;18;Мясной удар;2.9;4.9;51.2;56.1;2.4;0.0;0.0;35.3;53.7;56.1;1473.6;4.6;2.3;1.7;0.0;0.0;0.0;0.0;0.0;0.0;1158.5;2.9
7704631943;2013;15;77;"Торговый Дом ""Русская свинина""";1.1;20.5;1170.6;1191.1;-92.8;147.7;150.8;572.8;1133.1;1191.1;1789.6;-44.9;58.9;-93.7;2446.7;1950.4;1933.7;17.3;15.9;0.0;2595.3;0.2
6673158320;2013;51;66;"Уральский Центр Сантехнической Комплектации ""Сантехкомплект-Урал""";17.1;18.0;550.3;568.3;318.6;34.4;34.5;11.4;215.2;568.3;2806.0;109.6;3.4;55.1;2626.4;2571.1;2352.7;178.7;3.4;6.3;2818.2;15.8
6626016826;2013;27;66;ТМК-КПВ;781.8;783.9;1355.5;2139.3;1766.7;0.0;5.3;0.0;367.4;2139.3;3147.0;484.9;0.0;488.9;2983.6;2945.1;2318.2;5.8;0.0;13.7;3330.7;840.3
6027108130;2013;51;60;ДИВА ПЛЮС;3.8;3.8;275.2;279.0;12.0;0.0;0.0;21.7;267.0;279.0;1042.3;-4.4;0.6;4.4;0.0;0.0;0.0;0.0;0.0;0.0;678.4;3.3
6027104216;2013;51;60;МЕГА ХОЛОД;17.5;18.1;197.2;215.3;52.5;0.0;1.1;75.5;161.6;215.3;2046.4;11.0;7.1;5.4;2070.0;1989.4;1908.5;80.0;7.2;0.0;1818.4;22.4
5835071226;2013;50;58;Пенза-Авто;15.3;15.4;197.2;212.6;185.2;0.0;0.0;14.8;27.4;212.6;1489.9;13.6;3.2;18.7;0.0;0.0;0.0;0.0;0.0;0.0;1656.8;2.0
5407027911;2013;45;54;Дорстроймост;56.4;122.0;456.0;578.1;-260.1;0.0;19.1;0.0;819.1;578.1;1747.7;-47.5;0.0;-94.7;1332.6;1276.5;989.7;175.7;0.0;20.7;1876.2;65.9
5404323052;2013;51;54;ПРОФФИ;0.0;0.0;132.1;132.1;19.5;0.0;0.0;105.2;112.6;132.1;1127.7;26.9;17.5;10.7;1415.3;1415.3;1330.8;0.2;17.5;0.0;1562.4;0.0
5611051142;2013;74;56;Оренгео;0.0;0.0;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.1;1161.4;1161.4;0.0;1161.4;0.0;0.0;0.0;0.0;0.0;0.0;1242.6;0.0
5611051664;2013;45;56;"Строительная корпорация ""Ликос""";531.9;538.3;1288.9;1827.2;82.7;199.7;199.7;96.8;1544.8;1827.2;1249.5;74.9;34.5;25.8;1982.1;1970.0;1359.4;9.9;0.0;24.1;895.1;98.7
5610113519;2013;11;56;Газпром подземремонт Оренбург;748.3;785.3;1262.8;2048.1;1275.6;0.0;54.5;0.0;718.1;2048.1;2605.2;157.9;11.8;136.3;3014.7;2927.3;1384.6;618.1;11.8;11.7;2132.7;842.1
5602010485;2013;11;56;Бугурусланнефть;6447.3;8092.0;10902.6;18994.6;14586.7;0.0;2203.7;0.0;2204.1;18994.6;26498.8;7594.9;0.0;7788.3;19247.7;19239.3;8930.7;227.7;0.0;1218.1;29873.1;5971.1
5644004719;2013;27;56;БУРУКТАЛЬСКИЙ НИКЕЛЕВЫЙ ЗАВОД;18.8;25.3;2375.4;2400.7;287.4;448.8;448.8;75.2;1664.5;2400.7;3203.2;166.6;50.7;7.7;2333.1;1637.1;1258.7;66.3;80.8;0.0;1126.0;21.6
6672223993;2013;50;66;Автомир-Екатеринбург;8.2;8.9;153.8;162.7;21.0;0.0;0.0;90.8;141.7;162.7;1229.8;4.3;13.4;-1.8;1462.8;1361.8;1137.2;68.0;12.9;7.6;1314.6;12.6
6673159758;2013;51;66;Трубная Торговая Компания - Екатеринбург;20.2;20.2;461.9;482.0;5.3;0.0;0.2;31.7;476.4;482.0;1946.5;8.4;3.3;2.9;1944.8;1806.9;1928.0;22.3;3.3;0.0;1069.6;4.1
6670166676;2013;51;66;СтальСнаб;3.0;3.9;206.1;210.0;11.6;0.0;0.0;34.3;198.4;210.0;1658.1;25.0;7.4;14.3;1982.9;1958.2;1829.1;7.9;0.0;0.0;2688.0;7.0
6670167782;2013;51;66;Электрические технологии;11.6;11.9;384.0;395.9;45.7;0.0;0.9;144.0;349.4;395.9;1007.7;25.6;10.4;18.1;1155.8;1148.6;1114.5;34.2;3.4;0.0;898.8;10.2
7327012462;2013;40;73;Ульяновскэнерго;466.8;508.1;3309.3;3817.4;1101.1;1415.5;1507.2;274.0;1209.2;3817.4;10899.5;297.6;34.5;146.0;10609.8;10547.2;10197.1;257.6;35.4;217.8;10166.0;253.8
1502002701;2013;40;15;Севкавказэнерго;11.4;253.6;876.4;1130.0;-2253.7;56.1;56.8;107.8;3326.8;1130.0;3886.2;60.8;5.1;61.3;3124.5;971.5;1411.8;158.3;0.0;0.0;3227.5;9.8
711008455;2013;40;7;Кабардино-Балкарское открытое акционерное общество энергетики и электрификации;16.2;17.6;327.0;344.6;-227.0;0.0;0.3;70.7;571.3;344.6;2979.4;73.7;0.0;89.3;2552.9;1170.5;964.5;182.1;0.0;4.9;2308.6;14.1
7449000721;2013;34;74;Челябинский механический завод;38.3;47.0;607.8;654.8;66.0;0.0;18.0;0.0;570.8;654.8;1895.9;-40.6;2.3;8.6;1950.5;1863.1;1449.6;357.4;1.4;3.8;2454.3;38.7
533001760;2013;45;5;ЧиркейГЭСстрой;331.8;430.4;2285.5;2715.9;116.1;0.0;2.1;344.0;2597.7;2715.9;1781.4;-55.9;29.7;-127.3;2220.0;1717.9;1661.2;411.2;0.0;0.0;3208.5;409.9
1659042029;2013;45;16;Средневолжсксельэлектросетьстрой;62.9;62.9;962.1;1025.0;62.3;0.0;2.3;309.3;960.4;1025.0;3115.4;122.4;10.6;107.2;2957.3;2891.6;2646.0;197.8;9.5;6.5;3365.9;66.7
1650007171;2013;71;16;Камгэсэнергострой;683.5;774.4;7176.2;7950.6;527.4;826.8;938.3;2021.1;6485.0;7950.6;12057.4;337.6;234.2;32.0;9712.6;9220.6;6964.0;128.4;206.2;149.2;10460.5;1313.3
1435028701;2013;40;14;Якутскэнерго;24892.7;26215.3;5370.7;31586.1;21923.1;3000.0;4410.5;476.7;5252.5;31586.1;23524.4;991.5;477.3;711.2;26132.0;21196.6;14791.7;2777.7;501.6;2005.7;22167.9;21910.8
1831034040;2013;11;18;Удмуртнефть;18045.9;26592.8;19267.0;45859.8;23328.4;0.0;7021.3;0.0;15510.2;45859.8;109092.5;23566.4;442.2;23134.8;109879.0;108907.9;9725.4;851.5;0.0;4788.5;105783.3;16489.0
274051582;2013;23;2;"Акционерная нефтяная Компания ""Башнефть""";115870.4;214429.0;156435.9;370864.9;178593.1;84920.4;101896.6;7680.8;90375.1;370864.9;517486.7;85820.4;8509.5;86522.5;533835.2;522841.3;227349.7;11693.1;7633.2;21643.8;489213.4;100268.7
268008042;2013;29;2;Красный пролетарий;84.3;91.2;513.5;604.7;234.7;0.0;5.3;138.0;364.6;604.7;1666.8;71.7;8.8;37.0;1313.0;1312.8;979.7;134.0;8.7;46.3;857.3;47.2
265004219;2013;29;2;Акционерная компания ОЗНА;344.1;361.3;2341.4;2702.7;1948.5;0.0;9.9;127.7;744.3;2702.7;2903.7;73.3;24.2;111.0;3689.3;3335.1;2460.9;485.0;81.1;22.8;4867.7;284.4
541000600;2013;11;5;"НК ""РОСНЕФТЬ-ДАГНЕФТЬ""";847.9;1651.8;686.1;2337.9;1533.3;0.0;183.5;384.3;621.1;2337.9;1629.1;12.6;21.8;197.7;1893.3;1889.2;642.6;201.9;16.0;215.8;1647.8;887.3
1644003838;2013;11;16;Татнефть;105623.6;231911.4;301405.9;533317.3;421696.0;7067.7;44430.4;29855.1;67190.9;533317.3;363531.3;97737.7;4337.0;83484.9;564570.2;557541.0;135898.5;9578.0;2020.8;45663.6;344563.3;84545.2
278005403;2013;74;2;Нефтеавтоматика;118.8;148.1;1650.0;1798.0;334.5;376.8;400.4;0.0;1063.1;1798.0;2671.2;258.6;41.1;225.0;3124.7;2794.1;1668.7;384.7;41.1;5.5;1326.9;125.4
7204002810;2013;29;72;ГМС Нефтемаш;306.0;2530.2;3293.7;5823.8;965.2;1650.8;1730.7;902.2;3127.9;5823.8;5031.9;414.2;371.3;22.4;6680.1;6199.9;3294.6;467.9;371.8;47.4;5119.6;299.5
1645000406;2013;45;16;Татнефтедор;555.2;556.8;461.8;1018.6;645.8;0.0;21.9;0.0;350.9;1018.6;3293.8;264.7;8.4;235.3;3183.2;3181.5;2192.9;358.7;8.6;140.9;2757.1;463.2
7017004366;2013;60;70;Магистральные нефтепроводы Центральной Сибири;19199.3;21156.5;2264.3;23420.9;20338.9;0.0;1146.9;0.0;1935.0;23420.9;10472.4;2624.9;0.0;2929.5;11187.8;11059.8;3289.8;1955.8;0.0;4329.6;10390.8;16576.0
7201000726;2013;60;72;Сибнефтепровод;219149.5;256804.9;52575.3;309380.2;241087.0;45531.3;49083.4;131.2;19209.7;309380.2;122311.6;69880.3;510.4;73888.2;114670.8;114222.3;20283.1;9908.6;512.3;75114.9;84482.2;146103.6
1645000340;2013;60;16;Северо-западные магистральные нефтепроводы;69340.8;77153.3;8571.5;85724.8;80279.1;142.4;1859.6;1.6;3586.2;85724.8;30973.6;9485.2;3.9;10319.3;28319.3;28073.8;9661.7;3702.5;0.0;9809.4;26856.8;63822.1
278039018;2013;60;2;Урало-Сибирские магистральные нефтепроводы имени Д.А.Черняева;73280.0;96043.6;6537.0;102580.5;82364.4;521.9;12159.1;5.6;8057.0;102580.5;32499.6;9735.2;1.0;12358.1;29669.1;29233.9;8734.7;3678.9;0.0;10652.2;23238.2;65253.5
1102016594;2013;60;11;Северные магистральные нефтепроводы;20585.0;22567.5;4016.0;26583.5;23341.6;0.0;634.1;0.0;2607.8;26583.5;14603.6;4151.9;0.0;4423.2;13691.3;13321.2;3883.2;2735.0;0.0;4307.2;10643.3;16979.9
8608000016;2013;74;86;Когалымнефтегеофизика;1176.7;1182.4;2015.3;3197.7;2661.4;0.0;0.0;0.0;536.2;3197.7;3261.9;645.6;0.0;703.2;3580.6;3575.4;1910.7;806.4;0.0;106.4;2618.3;880.1
7202017289;2013;74;72;Тюменский проектный и научно- исследовательский институт нефтяной и газовой промышленности им. В.И. Муравленко;175.1;722.1;2062.5;2784.6;1975.4;0.0;151.0;0.0;658.3;2784.6;2262.9;223.6;12.3;220.1;2144.5;2080.3;806.9;732.7;14.0;42.5;2402.2;182.8
8603001827;2013;74;86;Нижневартовскнефтегеофизика;396.7;476.7;753.2;1229.9;813.9;110.9;122.8;4.2;293.2;1229.9;1320.5;24.1;8.3;11.7;1166.6;1143.2;671.7;366.0;7.4;33.5;1192.8;345.0
278012129;2013;73;2;"Научно-производственная фирма ""Геофизика""";160.2;189.8;597.2;787.0;516.5;0.0;17.4;62.2;253.1;787.0;1108.7;150.9;0.6;164.0;1123.8;1093.6;484.3;331.0;0.6;54.8;1100.6;124.6
275009544;2013;74;2;Башнефтегеофизика;3432.9;4137.2;3638.9;7776.1;3066.2;2658.8;2885.0;838.8;1824.8;7776.1;6871.9;635.4;213.2;459.6;8315.7;7906.6;4038.5;1578.6;285.9;2043.1;5370.2;2673.3
1651000027;2013;25;16;Нижнекамскшина;3908.3;4003.9;2955.8;6959.7;323.5;698.8;944.7;2403.3;5691.5;6959.7;16256.3;440.8;77.2;100.1;16912.1;16248.6;13669.9;1598.6;76.5;454.3;17763.4;3590.0
252000048;2013;25;2;Уфимский завод эластомерных материалов, изделий и конструкций;358.3;420.0;1010.9;1430.9;644.1;96.9;131.5;486.9;655.4;1430.9;1014.2;-0.6;48.1;-54.2;1849.0;1770.5;1466.9;186.4;48.5;3.9;1159.9;353.8
1328028538;2013;25;13;"Саранский завод""Резинотехника""";388.7;396.9;941.8;1338.7;992.2;0.0;45.3;117.1;301.3;1338.7;2094.2;176.3;3.6;223.1;2535.0;2518.6;1801.0;391.8;3.5;30.9;2184.6;389.9
7605000714;2013;24;76;Ярославский технический углерод;2877.4;4627.1;3038.4;7665.5;7353.4;0.0;115.7;0.0;196.4;7665.5;10280.0;1244.7;0.0;1269.5;33037.3;10229.1;8025.3;765.7;0.0;522.6;9585.4;2197.2
7601001107;2013;23;76;Славнефть-Ярославнефтеоргсинтез;34455.6;34812.5;10751.8;45564.4;18162.8;17790.2;18014.6;2080.8;9387.0;45564.4;21311.6;5933.9;158.6;5029.2;23038.7;21860.9;8278.6;1711.9;172.2;6419.3;19004.4;32655.0
266012678;2013;45;2;САЛАВАТНЕФТЕХИМРЕМСТРОЙ;171.3;3005.5;34998.4;38003.9;2100.4;0.0;234.9;760.0;35668.6;38003.9;17944.0;251.2;106.7;1494.4;20506.2;19091.6;18676.3;563.5;106.7;340.1;14034.3;134.1
266017612;2013;60;2;"Управление механизации строительства"" Открытого акционерного общества ""Салаватнефтехимремстрой";116.8;121.7;680.7;802.4;45.0;0.0;0.2;0.0;757.2;802.4;2241.4;56.8;0.0;47.4;1825.4;1821.4;1368.7;265.2;0.0;52.9;984.7;33.2
277025397;2013;24;2;Опытный завод Нефтехим;541.5;573.5;750.4;1323.8;1255.1;0.0;0.0;0.0;68.8;1323.8;1245.2;166.9;0.5;136.8;1530.6;1321.0;893.0;162.8;0.5;53.8;1200.9;472.6
7107003737;2013;29;71;"Газстройдеталь"" открытого акционерного общества ""Газпром";354.0;355.2;745.7;1100.9;916.3;0.0;19.4;0.0;165.2;1100.9;1014.6;279.1;0.7;287.8;3110.8;2232.0;791.5;158.9;0.0;0.0;1522.6;222.0
8903019871;2013;11;89;Газпром добыча Надым;189736.9;207528.3;85181.8;292710.1;26454.9;0.0;115826.3;0.0;150428.8;292710.1;120351.9;10001.2;0.0;2604.7;122317.2;119784.6;50740.1;11214.2;0.0;1509.4;79868.5;156707.0
1435032049;2013;11;14;Якутская топливно-энергетическая компания;6782.4;8261.4;2243.0;10504.3;6447.1;2999.9;3216.0;74.9;841.2;10504.3;4987.7;1543.6;368.8;1197.7;5763.8;5559.4;2082.6;688.3;393.3;521.7;4734.6;6817.1
7107002282;2013;74;71;"Центргаз"" открытого акционерного общества ""Газпром";499.1;1310.6;24527.6;25838.2;1444.8;0.0;692.1;1926.9;23701.3;25838.2;18228.0;167.8;269.8;-302.8;16631.4;14680.1;15745.9;257.2;203.6;47.5;22402.8;1113.8
8622000931;2013;60;86;Газпром трансгаз Югорск;70626.6;72428.3;49459.0;121887.3;82747.8;0.0;3715.1;0.0;35424.4;121887.3;260818.4;5606.9;0.0;3602.9;262866.6;260992.4;220848.5;23666.3;0.0;879.4;255917.7;72890.2
276053659;2013;60;2;Газпром трансгаз Уфа;10128.9;10318.6;5898.8;16217.3;13629.1;0.0;35.9;0.0;2552.2;16217.3;19057.7;923.2;0.0;404.4;20176.3;19789.0;13325.9;2379.1;0.0;439.4;20901.2;10063.4
1600000036;2013;60;16;Газпром трансгаз Казань;23694.3;24456.1;7633.1;32089.2;26238.4;0.0;508.1;0.0;5342.7;32089.2;26214.5;3421.3;0.0;2074.1;19891.6;19594.4;10242.4;3778.4;0.0;799.9;22791.3;23741.5
1834100050;2013;45;18;"Спецгазавтотранс"" открытого акционерного общества ""Газпром";655.0;876.4;2119.1;2995.5;418.7;0.0;71.2;553.1;2505.6;2995.5;4536.5;-8.7;10.1;-60.8;5059.7;4866.9;3267.6;1241.3;8.8;14.2;14704.0;733.4
7203003257;2013;52;72;Запсибгазторг;734.4;753.3;1015.1;1768.4;929.7;0.0;0.0;171.0;838.7;1768.4;3499.6;252.9;11.9;221.9;3547.0;3495.6;1603.2;999.4;14.1;26.9;4695.0;797.3
